year,plot,rep,microbe,n_rate,V8_leaftip_d15n_permil,V8_shoot_d15n_permil,R1_shoot_d15n_permil,R1_leaf_d15n_permil,R1_stem_d15n_permil,R1_ear_d15n_permil,R6_shoot_d15n_permil,R6_leaf_d15n_permil,R6_stem_d15n_permil,R6_kernel_d15n_permil,V8_shoot_n_kgha,R1_shoot_n_kgha,R6_shoot_n_kgha
2022,209,2,PROVEN40,0,12.34,8.3753440947,2.158675660681186,6.587589248,6.689150536,5.184471852000001,7.1019819782701505,3.9586888439,4.9882337154,33.43254992559999,16.998078996102226,44.47470489920458,56.86348274220004
2022,210,2,UTC,0,12.42,7.971312815400001,2.142430036252207,6.648076994399999,5.799028172800001,6.448764912000001,7.8781795770212355,3.5169683205,3.9761143409999997,35.7462052072,19.683422018025006,41.011830135981235,55.10330206881956
2022,211,2,PROVEN40,135,5.79,3.6801177567000005,0.9968156999572182,2.531935432,3.1723421152,4.2364999575999995,6.177779539259551,1.1964365210999999,3.3065109744,24.6434570208,31.505336284590555,107.83413995167463,207.6981565106969
2022,212,2,UTC,135,6.87,2.7632387937000003,1.1100747066217675,2.9018031272,3.8377752754,4.7670072416,6.112684008258648,3.2181573782,3.3322253894000005,24.6624243728,30.670317959752385,82.27553374451048,175.9121085733435
2022,301,3,PROVEN40,95,8.05,7.2720666612,1.6160692627959927,4.4992745936,4.3645972585,6.4963618272,5.94199387487112,3.2961080588,3.7230844974000004,22.827297564000002,27.674215277165384,103.36329685602921,157.79157833471493
2022,302,3,UTC,95,7.61,5.8181585913,1.581201611819811,4.4139967872,4.1064250849,6.3466298648,5.770828908447496,2.1838118087000007,3.6150839544,23.0310910344,35.21152083811002,108.84221898728373,161.9729958553061
2022,303,3,PROVEN40,135,6.53,7.4463744201,1.5995710787292021,4.6024012432,4.4389195509,5.749685220000001,5.188156614774565,2.3137296097,3.3671969938000004,20.104057366400003,30.150803717878624,92.86230883154906,200.33639457486024
2022,304,3,UTC,135,11.01,6.0468745524,1.975509539517085,5.661432606400001,5.5488643124,7.050667568800001,5.585968986710845,2.2787517401999997,3.6150839544,21.5515903988,32.683929857669455,103.64592209245315,207.1193369900704
2022,305,3,PROVEN40,0,10.97,9.9813936189,2.6569744055442572,7.7149946221,7.4020319979,9.695271169600002,5.968433350569995,5.4497454523,5.6917801098,23.8172942756,16.68297028166282,63.28546160143918,91.37282907987795
2022,306,3,UTC,0,12.32,7.040328022200001,2.3852407053756566,6.6798835170999995,6.8221225322,8.6778871072,6.804795215765233,3.3560701207999992,3.2561107209999998,28.887156345599998,25.98045651598794,69.12148849186053,80.81332651369513
2022,307,3,PROVEN40,215,7.24,4.6524124812,0.919999835096764,2.0268126450999997,2.7001690787,4.18791144,4.777112612490282,3.3100992066000003,4.4739454154,19.2349381544,31.805025626554258,137.54260536376304,272.05466353903944
2022,308,3,UTC,215,8.41,4.726971869400001,1.0577546802218734,2.685633804,3.4981557971,4.4417616544,5.103875034285276,4.9530597054,4.752689674,19.8563084416,37.05275205911921,133.87309519462426,249.5297279317096
2022,309,3,PROVEN40,255,9.57,4.7158887171,0.8230956787739125,1.9528396303999997,2.6346481103999997,3.6841774207999993,4.948720098461371,4.3574365562,4.3556591064,18.89128642,34.07444096015803,144.5361131480273,250.57508231185736
2022,310,3,UTC,255,8.1,3.4050540678,1.2491651360560605,3.4927981576000002,3.5255376943000005,4.691645459199999,4.75164941926182,2.2008010596,4.481145451600001,18.628552681200002,38.948544136580885,138.60414613132508,222.97203336919523
2022,311,3,PROVEN40,175,6.64,4.4055604527000005,0.9807743117515858,2.2612279768,2.8517474382000003,4.8850079272,4.901556189291081,2.5355892391,4.3165731956,19.362808567200002,40.14097560803541,92.22103689871074,264.35921056808763
2022,312,3,UTC,175,7.98,3.9037959213000004,1.1449237221443032,3.2786120391999996,3.3094162914,4.2513739936,5.486256101495701,1.8040520826999997,3.06582405,21.940196575199998,23.787347307712658,103.83381703028272,219.43111285913335
2022,401,4,PROVEN40,175,6.47,3.6126112835999997,0.9843409379982724,2.7342223216,2.8977099085000004,3.7198751072,4.525533702373765,3.322091618999999,3.6706270908,18.5895921648,33.145720294890566,112.97533828885872,211.61863080477613
2022,402,4,UTC,175,6.46,3.6962387055,1.3271150504675502,3.0743419448000004,5.993820141899999,4.030246658399999,3.2514838488047064,3.2571327185000003,2.664679176,12.7495106552,38.706578599269825,133.9157317363622,221.42535169932455
2022,403,4,PROVEN40,95,7.18,4.645359566100001,1.3012670439593377,3.3125404978999993,4.1279394327,5.0277986728,4.525572515796642,3.5319588359999994,3.1182814566,19.6225453432,39.28856106809643,103.19808816416516,200.98163600768973
2022,404,4,UTC,95,8.68,6.051912348900002,1.4899750268366934,3.9437669189,4.2687606183,6.252427636800001,4.895461216111156,4.2744890370999995,4.212686959,18.1430447076,38.67494911726838,104.63216097074023,195.12069299282174
2022,405,4,PROVEN40,255,8.09,4.354174928400001,1.0214534183531365,2.4107884679000002,3.9118180298,4.3396266072000005,3.717121068917137,2.5655702701000003,4.958404994,14.856375503600002,33.51815744545759,131.15949913790368,272.9102410271786
2022,406,4,UTC,255,5.37,3.177345666000001,1.197338020009469,3.4367818887,2.7441756992000004,5.0813452024000005,4.77200996768043,3.0542610753999995,5.6842048764,19.6435240828,30.739112083105518,123.63698035979472,260.8483380659271
2022,407,4,PROVEN40,215,6.3,4.8267202401,0.7130550119340459,1.2695711766,3.368696432,3.7198751072,3.443622239551612,2.5593384823000003,3.8098534592,13.8503949904,31.80423488950423,144.26639274025996,247.60823690012168
2022,408,4,UTC,215,8.14,2.6574450672000003,1.037287209385456,2.8616644828999998,2.5862586684,4.3802823056,3.567303089945844,3.8068434813999996,4.5021442252,12.938319311599999,26.839987689377235,131.60546692675356,254.72645182454715
2022,409,4,PROVEN40,135,9.98,5.0997688104000005,1.658617381435394,4.7393125987,4.794494147,6.296058142400001,4.238416961022292,3.3096278851000003,4.332687978000001,16.027188970799997,30.50584465334485,104.47170460854687,200.20196927635408
2022,410,4,UTC,135,7.93,5.103799047600001,1.4373572600712892,4.1231153782,2.6943191268,6.062039976,4.099192151290052,3.2044285773000007,4.1993961738,16.4407698372,34.618863419107925,92.52786659623627,208.5584784211362
2022,411,4,PROVEN40,0,8.27,10.9919755968,1.9128582145213457,5.494780410499999,6.5064519648,7.3679803368,4.974728426483059,4.4956012136,2.832380228400001,21.2968485608,26.009713786839274,67.64557778796804,98.10516432388579
2022,412,4,UTC,0,9.62,7.150151985900001,2.267635570530635,6.441620042,7.411958583800001,8.2009263528,4.782891132613712,2.8798986371999993,3.9762098969999995,19.860304392,25.758259404927777,58.03937990193832,86.61733646096052
2022,501,5,PROVEN40,135,6.55,4.4475328671000005,0.7537503101345701,2.0360604021,0.9223277209999998,3.8696070696,3.243882291513819,2.1296092344,2.7745171196000005,12.618643279599999,31.46296859344962,111.39623639993651,207.1968292209739
2022,502,5,UTC,135,5.21,2.2122074673000007,0.8465921267929549,1.7394841789000002,2.9964881863999997,4.059003128,3.561778314809929,2.1206772177,1.4395325380000004,13.1810732984,25.717868556411936,138.52746835958308,241.55751699324506
2022,503,5,PROVEN40,255,3.3,2.9160302405000005,0.43896134011754356,1.2445225090999998,0.9283310798,2.1432686989999996,2.4714686291292396,0.6468944622000001,5.004313348,9.490813103999999,28.565312673592118,150.46729733504998,254.17609883772204
2022,504,5,UTC,255,5.25,2.1119422119000006,0.46978634398261687,1.1743862401,1.3305561193999997,2.2745237166999996,2.3822831945679925,2.4700183153,5.381456825,9.206101638000002,30.920862994056336,143.71006178133655,289.495159914637
2022,505,5,PROVEN40,175,5.21,3.5156557875,0.7231958604052121,2.0651168564,2.0109367834,3.1682601730999997,2.7066147519212627,2.2745063942000003,3.6755283852000007,10.054242110399999,17.893873370606183,123.5095135473289,208.27855750542335
2022,506,5,UTC,175,4.23,1.5968540371000008,0.44585034853981526,0.9770027402000001,1.4590685336,2.3266249450999994,2.4862882263809443,1.0675180878,2.0067976582,9.915585314,32.60798747138397,132.29786791724723,234.88369629093987
2022,507,5,PROVEN40,0,4.78,3.5815162984000004,1.431383662100946,4.142152365499999,4.4733144512,4.427707175,2.485190938137579,0.7826982932999997,8.473000066600001,9.8884101688,20.548061352757543,76.17267263655445,86.15080160143918
2022,508,5,UTC,0,5.51,3.3878667365000004,0.950761508616826,3.4938928505999995,1.6747486906,3.8445741956000004,2.9024539132334994,0.9785743624999999,10.2977545334,10.9173673968,20.117505029012857,64.67775186229035,96.46675715621086
2022,509,5,PROVEN40,95,4.73,2.5257821386000003,0.8408165285136532,2.664280983,2.0069345442,3.3967040207,2.394255510039803,0.7642764939999998,9.2365864488,8.22709379,22.43774894019295,105.2304800670206,150.4851679923808
2022,510,5,UTC,95,3.36,3.5805333057000004,1.0508005663714772,2.8406236022000004,3.6048285447999993,3.516914007,0.7171241522581956,0.746094709,0.5292218441999998,2.7809083318,25.966460470202296,113.94543822395457,150.98649528210373
2022,511,5,PROVEN40,215,5.03,3.2040471016000005,0.09455837735840404,0.1798991632,-0.1822902982000001,1.7336311643999998,1.339140478711986,2.4470629664999994,11.239063321200002,3.2026247378,25.98425205382811,130.93332461948182,241.90860424346107
2022,512,5,UTC,215,5.86,2.797088123800001,0.4368370270374617,1.1479200367,1.2154917424000002,2.4287253096000003,1.2889508963577943,2.5619849694999997,11.4126526476,3.182053205800001,33.35996259122736,128.46790929328557,289.1978427838234
2022,601,6,PROVEN40,215,3.38,0.6807048407000003,0.21220741909166718,0.8784308085999998,-0.5157364604000001,1.7435327904000002,1.7256470382539533,3.1084508205000003,11.302092779,4.5500600838,29.612311786804003,152.66388578634547,248.00993132154005
2022,602,6,UTC,215,3.77,2.3006768103000006,0.6284656542150823,1.4582704473999994,2.3249149489,2.553485797200001,0.7620766075058345,-0.8962291820000001,10.404181322800001,1.8377035896,23.181081304079434,143.49740095909985,264.9380300887141
2022,603,6,PROVEN40,0,3.54,2.9868057149,0.9415005719499097,3.1413620163999996,2.2139285686,3.0624293736,0.6307245842306647,0.9894298059999995,1.3935867440000003,2.3602205024,20.921558090971626,72.64240335455652,99.84320435986525
2022,604,6,UTC,0,3.95,1.9566293653000004,0.9999330789402251,3.1831960842999996,2.641876053,2.9525213249999998,0.35899728799055763,-0.5209736620000001,0.0411931040000002,1.9076467984000003,22.089785101324544,84.41883442600395,83.51290280251855
2022,605,6,PROVEN40,95,3.52,2.2141734527000008,0.5454495235104954,2.0322727744,0.6271232935000002,2.3574336024,0.5800954770561185,0.029010209499999773,0.5134905752000001,2.3180488617999995,19.59584788973351,100.87235653785783,187.35723663556678
2022,606,6,UTC,95,1.9,2.5680508247000002,0.6687642248064124,1.8746653558,2.271921452,2.0376110825999993,0.5440239254681286,0.8780258234999998,1.2088056392,1.9117611048000003,21.565107346514047,133.298846134147,184.5975643309406
2022,607,6,PROVEN40,255,3.42,1.796401555200001,0.3221561390421761,0.545704036,1.092066238,2.0534536841999995,0.9765073118875184,0.1388285631999997,7.602113854400002,3.5945124224000002,21.8790457701194,134.41834002010617,236.0081243760913
2022,608,6,UTC,255,3.18,1.9988980514000003,0.14264154138223278,0.27426903729999996,0.5511326186999999,0.8811011658000001,0.8838840178145427,-0.6155477312000004,7.558421136800002,2.9783950390000005,15.706512820684667,127.71975343339388,257.72018229598405
2022,609,6,PROVEN40,175,2.33,1.9320545478000009,0.30055783868959424,1.0253364888999998,0.6791169130999994,0.8612979138000001,0.8107980211052119,-0.20725128319999975,8.953467191600001,2.402392143,17.29427328030477,104.51566958852891,250.61303769025906
2022,610,6,UTC,175,1.45,0.6606023998000001,0.22989298239283198,0.4153374057999999,1.1150634159000001,0.9147666942000003,0.5639114725303145,-1.8365485376,9.105351400400002,1.5630736374000003,23.918024512601637,125.4693869553255,207.99863658971057
2022,611,6,PROVEN40,135,3.3,2.3053929628,0.19467993480655754,0.32875061409999995,0.7621067289999999,1.4276709210000003,0.7662075428625363,-1.3310386496,6.951924604400002,2.8014798638,18.870180591544823,121.64829249369478,187.3224442053652
2022,612,6,UTC,135,4.48,2.1127598338,0.42469782855370436,0.9475056648999999,1.4880176487999999,2.3000041716,1.1774195485956955,1.7856242368,7.694700803600002,3.4566831579999997,28.67728103987725,138.87634154605905,195.16655574172387
2022,701,7,PROVEN40,175,3.97,2.1048569362,0.31666716916009224,0.3968525850999999,1.4670202255,2.1544502694000003,1.536495807832669,4.14596656,7.667652930800001,4.2582925524,36.6633140619764,137.3470244618071,185.8247882325967
2022,702,7,UTC,175,2.51,2.2727935102000005,0.5779946440623148,1.4913485476,1.8129777712999997,2.7376560408000006,0.7724499967113877,2.6440189120000004,6.1404884204000005,2.0646607670000003,25.192882414151924,125.11448044515778,174.78451753999187
2022,703,7,PROVEN40,0,4.81,4.0460061592,0.8160447092623739,2.9321916768999996,1.3130391213,2.8099379106,1.153753164435792,6.3789592768,8.407308221600001,1.320706511,20.16853919822219,54.37838597082842,67.26167495017549
2022,704,7,UTC,0,5.59,2.7390644685999996,0.9363399005151848,2.1538834368999997,4.2626771563,2.6426004312000004,1.2979532726996623,7.4162266815999995,8.9815553672,1.1987806746,22.73089097938235,55.04775279105452,61.08127416709289
2022,705,7,PROVEN40,135,4.92,2.0189129247999995,0.19688792634076321,0.6828808632999998,0.17617863119999977,1.1840909214000002,1.2672738208838896,5.2123979968,8.023436488400002,2.9574058742,18.179044780331218,108.97439859256777,167.7058394680682
2022,706,7,UTC,135,3.79,2.212533916,0.5303488742852819,1.7160850519,1.0300738454000002,2.3544631146,1.0416939778833347,4.7700768448,7.069478820800001,2.1359563832,24.008840662798285,116.57983405774353,178.04709860844108
2022,707,7,PROVEN40,95,2.76,2.6066909338000004,0.7565719565443004,1.9738996564,2.5418883229999993,2.9941081541999996,1.2247683094248563,6.856277267200001,8.103539804,2.2124183484,21.32538750242509,123.23799816645796,143.43021203195823
2022,708,7,UTC,95,3.96,1.5575812773999997,0.3448521660920938,0.7548743754999999,1.6599965444,0.9434814095999999,1.1409711739951998,3.980703712,9.043973535200001,0.7999385318000001,17.421123317871565,84.76777877881445,162.88550641104783
2022,709,7,PROVEN40,255,1.95,0.8482962178000002,0.034645622357380286,0.07093600960000002,0.14118292569999968,0.20482011,1.4950811459572775,5.2085094592,9.647349159200001,2.8923098768000006,21.895508915501157,95.73427370465086,206.8394160743576
2022,710,7,UTC,255,1.98,3.2912794384,0.07313456872006702,0.08942083030000003,0.5421337229999994,0.43453783319999983,0.8832130463134559,1.8196489407999992,8.9974217716,1.1429841054,20.168934566747204,175.81192218910383,205.86048360641283
2022,711,7,PROVEN40,215,3.73,2.6294117644000004,0.22569596136328318,0.31026579339999993,1.1090641521,1.3781627910000003,1.5051450407949567,7.4006725312,7.4138190476000005,3.2384552598000003,18.72465334485617,141.63516776204165,206.03602723152088
2022,712,7,UTC,215,4.83,2.0465730664000006,0.2588886915808901,0.9222106470999999,0.023197404300000057,1.3955590816,1.307898723385937,7.3744249023999995,9.341500136,1.9117368365999998,31.892496959029256,135.3855853944514,235.57163752447136
2022,803,8,PROVEN40,255,3.78,1.04685652,0.3960898919659612,1.2743951257,0.23117188269999978,2.5517674800000005,2.0436534991759214,5.730545632,13.634829791600001,4.9185519546,24.509685602920687,112.62121460837051,234.1815217905078
2022,804,8,UTC,255,2.07,0.9342402292000003,0.42989974840961676,0.6371552542,2.3599106544,1.6940314039999995,1.2973916586726293,4.7020274368,12.02548136,2.3829078654,24.466985802218733,131.29714273620345,237.63071680276545
2022,805,8,PROVEN40,215,2.4,2.1572136328000004,0.49044191579378493,1.197537187,1.6559970351999997,2.8611474288,1.8065592567071687,5.987189113600001,13.503751638800003,3.8367184740000004,21.53493282068467,113.67635040582728,212.95813936753734
2022,806,8,UTC,215,4.81,4.001552360200001,0.5008509484538993,1.3882227058,1.4530219432999998,2.3712958431999995,1.7818841219002106,6.895162643199999,13.8045300792,3.5308706131999994,17.60496968200497,104.57298220991552,226.66003097056387
2022,807,8,PROVEN40,175,4.1,3.6004803069999998,0.5993283125717711,1.7394342990999996,1.7859810841999997,2.6023392024000005,2.437444277861777,9.2428672192,19.3616967056,4.9764150634,15.140637665567297,88.69925222525971,175.5072512037249
2022,808,8,UTC,175,4.1,3.3268424776000005,0.5115404050476781,1.2549374197,1.9499609613999997,2.0470418584,1.5522401924259264,6.2593867456000005,14.4056941664,2.8799106392000002,18.246257429584293,109.28062732993529,200.96898421488916
2022,811,8,PROVEN40,95,4.58,4.955130288,0.8232387223485391,2.2005819313,3.0028317582999993,2.6439865032,1.635346394372547,8.8141559488,1.8091285825,4.4215491808,14.251849221326653,100.53978044198313,151.3533972733205
2022,812,8,UTC,95,4.43,0.26170016640000027,0.4962564291771598,1.5458301244000001,1.202052741,1.8963182935999994,1.42170768064165,3.7211438272,18.169509696800002,2.0202301656,19.483760912890883,96.49983368701388,129.3914664456163
